1, DEVON PETERSON, 3-4-5, 3, Welterweight, 0
3627, BRENTON ESTRIDGE, 5-6-2, 5, Middleweight, 1
3628, MONTY DIMERY, 10-2-1, 10, Heavyweight, 0
3629, REYNALDO WAGNER, 2-5-3, 2, Middleweight, 1
3630, MERLE WHITE, 4-4-4, 4, Light Heavyweight, 1
3631, SEYMOUR MORRISON, 5-5-4, 5, Lightweight, 1
3632, LOYD PIERCE, 5-3-1, 5, Middleweight, 1
3633, DONG MAY, 1-4-3, 1, Welterweight, 1
3634, ASHLEY BRADLEY, 5-6-3, 5, Lightweight, 1
3635, CARROLL DEMSKI, 4-4-0, 4, Lightweight, 0
3636, JEAN RUIZ, 2-2-0, 2, Heavyweight, 0
3637, BRADY VASQUEZ, 8-3-4, 8, Middleweight, 0
3638, MELVIN DONLAN, 4-0-9, 4, Light Heavyweight, 0
3639, MARIO BARNES, 6-4-0, 6, Lightweight, 0
3640, ANDREA BURNS, 6-5-1, 6, Light Heavyweight, 0
3641, LINO BANKS, 8-6-3, 8, Welterweight, 0
3642, ANTHONY PATTERSON, 3-6-3, 3, Welterweight, 0
3643, LUCAS BRADLEY, 5-2-4, 5, Welterweight, 1
3644, ARNOLDO PHILLIPS, 5-1-1, 5, Middleweight, 1
3645, AHMED ROBERTSON, 3-5-1, 3, Lightweight, 0
3646, DARELL REED, 4-3-0, 4, Light Heavyweight, 1
3647, JOHNATHON MITCHELL, 4-1-4, 4, Welterweight, 0
3648, MILFORD FERNANDEZ, 6-2-4, 6, Heavyweight, 0
3649, ISIAH GORDON, 2-3-2, 2, Middleweight, 1
3650, BRENDON DIMMITT, 4-4-3, 4, Lightweight, 1
3651, DARIO HOLLAND, 3-4-1, 3, Middleweight, 1
3652, TRENT JOHNSTON, 3-3-2, 3, Welterweight, 1
3653, MORGAN FISHBEIN, 1-5-0, 1, Lightweight, 1
3654, JOHNNIE WILLIS, 5-5-2, 5, Middleweight, 1
3655, REX FAIRES, 4-3-3, 4, Welterweight, 1
3656, HARRIS DUHAIME, 6-2-2, 6, Welterweight, 0
3657, CLARENCE DOUGLAS, 4-7-4, 4, Welterweight, 1
3658, GUILLERMO HUNTER, 6-3-4, 6, Heavyweight, 1
3659, ROGELIO RAMIREZ, 3-7-1, 3, Middleweight, 1
3660, DAMIEN FRANKLIN, 4-6-0, 4, Middleweight, 1
3661, CLIFTON ALVAREZ, 4-7-4, 4, Welterweight, 1
3662, OTHA WRIGHT, 2-5-0, 2, Light Heavyweight, 1
3663, ROB HARRISON, 4-2-4, 4, Lightweight, 1
3664, GONZALO HAYES, 2-1-1, 2, Heavyweight, 0
3665, DIEGO HERRERA, 1-3-0, 1, Middleweight, 0
3666, TYRON PERKINS, 8-5-2, 8, Lightweight, 1
3667, THURMAN MEYER, 2-2-2, 2, Light Heavyweight, 1
3668, WALLY STEVENS, 2-1-0, 2, Welterweight, 0
3669, WILSON GRAHAM, 6-6-3, 6, Welterweight, 1
3670, HARRIS FARQUHARSON, 3-5-2, 3, Lightweight, 1
3671, ABE SANDERS, 3-8-1, 3, Welterweight, 1
3672, ROY WATSON, 4-4-3, 4, Heavyweight, 0
3673, FAUSTO HARRIS, 4-1-1, 4, Lightweight, 1
3674, DAMIAN WILLIAMS, 6-13-1, 6, Welterweight, 0
3675, ANDREAS DIXON, 2-6-3, 2, Heavyweight, 0
3676, GUY GARRETT, 3-5-1, 3, Heavyweight, 1
3677, ZACHARY RAY, 2-2-1, 2, Middleweight, 1
3678, WILBERT STEVENS, 8-5-2, 8, Welterweight, 1
3679, TRACEY MORRISON, 2-3-2, 2, Welterweight, 1
3680, WALTER EMMICK, 2-4-2, 2, Heavyweight, 1
3681, THEODORE GRAY, 6-5-0, 6, Light Heavyweight, 0
3682, GENARO YOUNG, 7-5-0, 7, Heavyweight, 0
3683, MANUAL TUCKER, 4-2-1, 4, Heavyweight, 1
3684, ARLIE EAGAR, 5-6-1, 5, Light Heavyweight, 0
3685, TIMMY ALVAREZ, 5-4-1, 5, Middleweight, 1
3686, MERLE AUSTIN, 4-7-3, 4, Heavyweight, 0
3687, CARTER RILEY, 3-0-0, 3, Lightweight, 1
3688, WALKER GRIFFIN, 5-6-2, 5, Middleweight, 1
3689, RUSTY MORRISON, 1-5-4, 1, Heavyweight, 1
3690, BRYANT HOLMES, 1-2-5, 1, Middleweight, 1
3691, ANGEL ELLIS, 2-2-4, 2, Light Heavyweight, 1
3692, OREN WADE, 1-1-2, 1, Lightweight, 0
3693, BRODERICK CARR, 2-4-1, 2, Welterweight, 0
3694, VICENTE MONTGOMERY, 5-1-2, 5, Lightweight, 0
3695, RUDOLF FERGUSON, 4-6-1, 4, Heavyweight, 0
3696, HARVEY BISHOP, 8-5-4, 8, Middleweight, 0
3697, MARQUIS CRUZ, 2-5-6, 2, Heavyweight, 0
3698, OLIVER DUNWOODY, 2-5-2, 2, Middleweight, 1
3699, FREDDY DOMKE, 5-6-1, 5, Middleweight, 1
3700, DARRON WHITE, 4-3-2, 4, Light Heavyweight, 1
3701, LOREN KENNEDY, 1-4-1, 1, Lightweight, 0
3702, BRANDON HERNANDEZ, 2-1-1, 2, Middleweight, 1
3703, ETHAN BYRD, 5-2-5, 5, Light Heavyweight, 0
3704, ARON DEVALLE, 5-3-1, 5, Heavyweight, 1
3705, ROBT DEAN, 7-2-5, 7, Light Heavyweight, 0
3706, DARRON RODRIGUEZ, 2-3-1, 2, Lightweight, 1
3707, EMMITT GRANT, 0-4-2, 0, Heavyweight, 1
3708, ANGEL REID, 8-0-1, 8, Light Heavyweight, 1
3709, CLAIR FEOLA, 2-4-2, 2, Lightweight, 1
3710, VAL WILLIS, 0-6-0, 0, Middleweight, 1
3711, LENNY LEE, 5-6-1, 5, Welterweight, 0
3712, EDUARDO OLIVER, 4-6-4, 4, Middleweight, 1
3713, CAMERON GUTIERREZ, 6-6-1, 6, Welterweight, 0
3714, RAMON STEVENS, 0-2-2, 0, Heavyweight, 0
3715, DELMAR WASHINGTON, 3-4-3, 3, Heavyweight, 0
3716, KEVIN DANIELS, 6-2-3, 6, Welterweight, 0
3717, SANTIAGO WARD, 1-4-1, 1, Heavyweight, 1
3718, RON CARLSON, 2-1-3, 2, Welterweight, 0
3719, STEFAN DELMONT, 7-2-0, 7, Welterweight, 0
3720, DALTON THOMPSON, 5-6-2, 5, Heavyweight, 0
3721, FRANKLIN HICKS, 3-3-3, 3, Middleweight, 0
3722, AMADO FINTON, 5-3-2, 5, Lightweight, 0
3723, LENNY BOYD, 6-4-4, 6, Welterweight, 0
3724, JACQUES RIVERA, 3-3-4, 3, Lightweight, 0
3725, TOBY JENSEN, 5-6-3, 5, Welterweight, 0
3726, AVERY HAYES, 8-3-2, 8, Light Heavyweight, 0
3727, RUSSEL POWELL, 2-1-4, 2, Light Heavyweight, 1
3728, RICHIE MORRIS, 3-5-2, 3, Welterweight, 0
3729, DYLAN EGGLETON, 4-7-3, 4, Middleweight, 0
3730, RAUL FAUSNAUGHT, 5-3-0, 5, Lightweight, 1
3731, DUNCAN HARRISON, 3-3-1, 3, Middleweight, 0
3732, ZACK FRANKLIN, 3-4-1, 3, Welterweight, 0
3733, BRADY LAWSON, 1-3-2, 1, Welterweight, 1
3734, ROSCOE FIELDS, 3-3-2, 3, Heavyweight, 1
3735, CLAIR SMITH, 4-9-3, 4, Heavyweight, 1
3736, AVERY MILLER, 3-4-2, 3, Welterweight, 0
3737, NICKY MCCOY, 2-10-1, 2, Light Heavyweight, 0
3738, ELIJAH CARROLL, 4-6-2, 4, Welterweight, 1
3739, AARON JOHNSTON, 5-3-0, 5, Heavyweight, 0
3740, ISMAEL RICE, 1-3-4, 1, Welterweight, 1
3741, LAVERNE BURTON, 5-6-1, 5, Lightweight, 0
3742, EUGENIO JENSEN, 5-4-2, 5, Light Heavyweight, 1
3743, DEWAYNE PHILLIPS, 0-3-2, 0, Middleweight, 1
3744, ERNEST GARRETT, 4-6-2, 4, Light Heavyweight, 1
3745, GLENN COX, 3-7-0, 3, Middleweight, 0
3746, TY VASQUEZ, 6-6-3, 6, Heavyweight, 0
3747, MILLARD HART, 4-4-1, 4, Middleweight, 0
3748, OMER WALKER, 5-4-3, 5, Heavyweight, 0
3749, KAREEM CRAWFORD, 5-9-4, 5, Middleweight, 0
3750, IRWIN BYRD, 5-3-3, 5, Light Heavyweight, 0
3751, DENNIS GIBSON, 4-10-2, 4, Heavyweight, 0
3752, MARLIN ROGERS, 3-5-0, 3, Light Heavyweight, 0
3753, DWAYNE WELCH, 3-4-1, 3, Lightweight, 0
3754, CHRISTIAN ESSMAN, 3-2-4, 3, Lightweight, 0
3755, RAYFORD ENZ, 8-2-1, 8, Light Heavyweight, 0
3756, GARRET BURTON, 4-5-1, 4, Lightweight, 0
3757, HUMBERTO LANE, 5-6-0, 5, Lightweight, 0
3758, MANUEL NGUYEN, 5-3-2, 5, Heavyweight, 1
3759, HERB FERGUSON, 3-3-1, 3, Middleweight, 1
3760, BLAINE PETERSON, 5-5-2, 5, Lightweight, 0
3761, BUSTER FRANKLIN, 3-3-0, 3, Lightweight, 0
3762, SONNY FLORES, 7-4-1, 7, Heavyweight, 0
3763, SOL HAYES, 5-3-3, 5, Welterweight, 0
3764, EFREN DELUCCA, 2-5-0, 2, Heavyweight, 1
3765, RANDOLPH KING, 5-2-2, 5, Lightweight, 1
3766, DARNELL MONTGOMERY, 5-4-0, 5, Middleweight, 1
3767, SALVATORE FAIRES, 4-4-4, 4, Middleweight, 1
3768, MICHEAL FIELDS, 8-4-2, 8, Light Heavyweight, 0
3769, EARL ESTRIDGE, 4-1-5, 4, Heavyweight, 0
3770, WILLIAN RICHARDS, 3-3-4, 3, Middleweight, 1
3771, ELLIS THOMAS, 2-1-0, 2, Lightweight, 1
3772, WESTON RUIZ, 4-0-2, 4, Heavyweight, 1
3773, MAN BROWN, 5-1-3, 5, Heavyweight, 1
3774, BASIL FITZHENRY, 1-5-1, 1, Light Heavyweight, 0
3775, TERRY JACOBS, 2-4-3, 2, Light Heavyweight, 1
3776, LINCOLN MORALES, 6-2-2, 6, Light Heavyweight, 0
3777, SAL RICHARDSON, 3-5-2, 3, Lightweight, 0
3778, BOBBY COOK, 5-5-0, 5, Light Heavyweight, 1
3779, ANTIONE LEWIS, 8-5-4, 8, Heavyweight, 0
3780, ARRON BURKE, 5-7-1, 5, Welterweight, 0
3781, KRIS CARLSON, 5-3-0, 5, Light Heavyweight, 0
3782, DION EGGLETON, 3-5-2, 3, Heavyweight, 1
3783, LYNDON WHEELER, 4-5-2, 4, Middleweight, 1
3784, FREDRICK JENKINS, 2-2-1, 2, Heavyweight, 0
3785, BARRY FRANKLIN, 5-8-3, 5, Welterweight, 0
3786, EUGENE BAILEY, 3-2-1, 3, Light Heavyweight, 0
3787, SCOTT BROOKS, 2-4-0, 2, Middleweight, 0
3788, RICHIE SULLIVAN, 6-1-1, 6, Middleweight, 1
3789, JOHNIE VARGAS, 5-5-1, 5, Lightweight, 0
3790, EARNEST DOMKE, 4-8-0, 4, Middleweight, 0
3791, NATHANAEL BRYANT, 3-4-0, 3, Lightweight, 1
3792, JOHNATHON SIMMONS, 6-6-0, 6, Welterweight, 1
3793, DARRELL MORGAN, 3-4-0, 3, Middleweight, 0
3794, CECIL DINGEE, 3-3-2, 3, Light Heavyweight, 1
3795, LYNWOOD AUSTIN, 6-4-3, 6, Welterweight, 1
3796, DONTE NICHOLS, 4-3-0, 4, Heavyweight, 0
3797, JESS DENA, 3-1-0, 3, Light Heavyweight, 0
3798, ELTON JACOBS, 2-6-1, 2, Middleweight, 0
3799, PASQUALE SULLIVAN, 3-8-3, 3, Light Heavyweight, 1
3800, WALTER FISHER, 4-6-2, 4, Middleweight, 0
3801, FERDINAND WEAVER, 6-2-1, 6, Light Heavyweight, 1
3802, HERSCHEL ANDERSON, 2-6-2, 2, Light Heavyweight, 1
3803, LUCIEN BROWN, 3-4-2, 3, Lightweight, 0
3804, OCTAVIO HERNANDEZ, 4-4-2, 4, Light Heavyweight, 1
3805, DARRICK DIMERY, 6-1-3, 6, Middleweight, 1
3806, ARIEL DAVIS, 1-4-4, 1, Welterweight, 0
3807, GUADALUPE LAWRENCE, 2-8-1, 2, Heavyweight, 0
3808, JORDAN ROMERO, 2-6-0, 2, Middleweight, 0
3809, KORY HENRY, 4-10-7, 4, Welterweight, 0
3810, DONN HICKS, 6-3-3, 6, Light Heavyweight, 1
3811, JAIME LAWRENCE, 3-2-2, 3, Middleweight, 0
3812, CHRISTOPER AUSTIN, 6-4-0, 6, Heavyweight, 0
3813, REGINALD JONES, 2-2-2, 2, Lightweight, 0
3814, ISAIAH LARSON, 4-6-5, 4, Lightweight, 1
3815, ED DIXON, 5-6-1, 5, Heavyweight, 0
3816, MAXIMO SCHMIDT, 0-3-2, 0, Middleweight, 0
3817, MANUEL SULLIVAN, 4-4-0, 4, Lightweight, 0
3818, DAREN DEVALLE, 4-4-2, 4, Light Heavyweight, 1
3819, JESUS REYES, 6-7-1, 6, Welterweight, 1
3820, TRAVIS DELMONT, 4-4-3, 4, Middleweight, 0
3821, SANDY KING, 3-3-2, 3, Light Heavyweight, 0
3822, DARNELL BOYD, 5-4-2, 5, Middleweight, 1
3823, ELBERT MARTINEZ, 3-8-1, 3, Light Heavyweight, 1
3824, IRWIN HENDERSON, 5-6-2, 5, Lightweight, 0
3825, ERIK SPENCER, 7-5-5, 7, Welterweight, 1
3826, BERNARDO MORRISON, 2-2-0, 2, Lightweight, 1
3827, MIGUEL ESSMAN, 7-8-4, 7, Welterweight, 0
3828, ALEC CARLSON, 2-6-2, 2, Heavyweight, 0
3829, LONNY PEARSON, 4-4-3, 4, Heavyweight, 0
3830, EDWIN BOYD, 3-3-2, 3, Welterweight, 0
3831, BRUCE DELUCCA, 4-3-2, 4, Welterweight, 1
3832, EVERETT GUTIERREZ, 3-4-0, 3, Light Heavyweight, 0
3833, REINALDO SIMMONS, 1-6-3, 1, Lightweight, 1
3834, THAD PETERS, 4-6-3, 4, Light Heavyweight, 0
3835, VERNON WRIGHT, 4-5-2, 4, Light Heavyweight, 0
3836, CARMINE JACKSON, 2-6-1, 2, Welterweight, 0
3837, MITCH GONZALEZ, 5-0-4, 5, Middleweight, 0
3838, MARKUS PATTERSON, 7-3-2, 7, Lightweight, 0
3839, EARLE WEST, 3-3-0, 3, Welterweight, 1
3840, FRITZ HICKS, 2-3-2, 2, Welterweight, 0
3841, ROMAN HUNTER, 4-2-1, 4, Welterweight, 0
3842, SYDNEY HAMILTON, 2-7-1, 2, Lightweight, 0
3843, FAUSTINO RAY, 2-3-0, 2, Welterweight, 0
3844, ELISHA EDWARDS, 4-3-2, 4, Heavyweight, 1
3845, LACY GORDON, 1-1-2, 1, Welterweight, 1
3846, CODY ROSS, 1-4-2, 1, Middleweight, 0
3847, MODESTO FASCIANO, 2-2-1, 2, Middleweight, 0
3848, PHILLIP RIVERA, 2-5-0, 2, Lightweight, 1
3849, EUSEBIO KENNEDY, 6-5-0, 6, Middleweight, 0
3850, ELTON GREENE, 4-2-4, 4, Middleweight, 1
3851, GIL HARPER, 5-4-1, 5, Light Heavyweight, 1
3852, MICHAEL CARROLL, 2-5-0, 2, Light Heavyweight, 1
3853, JAIME KIM, 4-3-3, 4, Middleweight, 0
3854, TIM MORRIS, 5-4-1, 5, Heavyweight, 0
3855, NOE GARDNER, 4-6-4, 4, Welterweight, 1
3856, SANDY CHAVEZ, 2-5-0, 2, Middleweight, 1
3857, OREN OLSON, 3-4-1, 3, Lightweight, 1
3858, JOSE STANLEY, 8-4-2, 8, Light Heavyweight, 1
3859, ELDRIDGE WALKER, 6-2-1, 6, Lightweight, 0
3860, FAUSTO KENNEDY, 6-2-5, 6, Welterweight, 0
3861, JOSEPH ESSMAN, 6-2-2, 6, Light Heavyweight, 1
3862, NORBERTO WHEELER, 6-4-4, 6, Light Heavyweight, 1
3863, RONNIE ROSS, 6-4-1, 6, Welterweight, 0
3864, LEROY RUIZ, 6-4-1, 6, Middleweight, 1
3865, DEVON MEYER, 4-10-2, 4, Middleweight, 0
3866, GARLAND WASHINGTON, 3-3-0, 3, Light Heavyweight, 0
3867, GERARDO LARSON, 5-4-1, 5, Heavyweight, 1
3868, BURTON GUTIERREZ, 3-8-0, 3, Middleweight, 0
3869, SHERWOOD DUENES, 4-4-2, 4, Middleweight, 0
3870, CHONG EKKER, 7-2-4, 7, Lightweight, 1
3871, COLE LONG, 5-1-6, 5, Heavyweight, 0
3872, ANTONIA GARZA, 7-4-5, 7, Light Heavyweight, 0
3873, OTTO PATTERSON, 3-4-2, 3, Welterweight, 0
3874, ALLAN WELCH, 4-5-1, 4, Light Heavyweight, 0
3875, MILLARD STANLEY, 3-6-5, 3, Light Heavyweight, 1
3876, LACY MILLS, 2-4-0, 2, Middleweight, 1
3877, MATTHEW PETERS, 3-2-5, 3, Welterweight, 1
3878, REFUGIO ORTIZ, 1-4-3, 1, Light Heavyweight, 0
3879, ALFONSO MILLER, 1-5-0, 1, Middleweight, 1
3880, REID KELLEY, 2-1-4, 2, Middleweight, 1
3881, ALI FLORES, 7-3-3, 7, Light Heavyweight, 1
3882, BUD RIVERA, 1-5-2, 1, Welterweight, 1
3883, DOMINGO EMMICK, 5-8-5, 5, Middleweight, 0
3884, MARIO FARRAH, 3-5-3, 3, Middleweight, 0
3885, KORY MASON, 2-5-2, 2, Lightweight, 1
3886, BRITT HAYES, 2-7-0, 2, Light Heavyweight, 1
3887, HORACIO PALMER, 5-5-5, 5, Welterweight, 0
3888, VITO SIMS, 5-2-2, 5, Middleweight, 1
3889, AVERY PERRY, 3-4-3, 3, Lightweight, 0
3890, ANDY POWELL, 7-3-3, 7, Lightweight, 1
3891, FRANCESCO LONG, 7-2-3, 7, Welterweight, 0
3892, DONG JENKINS, 4-3-2, 4, Light Heavyweight, 0
3893, DOYLE GORDON, 2-2-2, 2, Lightweight, 1
3894, BRANDEN WADE, 3-5-2, 3, Lightweight, 0
3895, CURT FISHER, 2-6-3, 2, Lightweight, 1
3896, OCTAVIO RAMIREZ, 1-7-1, 1, Heavyweight, 0
3897, LOYD DRESHER, 0-4-1, 0, Heavyweight, 1
3898, LARRY RODRIGUEZ, 3-4-3, 3, Heavyweight, 0
3899, SEAN FAUSNAUGHT, 2-6-1, 2, Lightweight, 1
3900, TIMOTHY HERNANDEZ, 7-1-1, 7, Heavyweight, 0
3901, FEDERICO HICKS, 5-7-1, 5, Welterweight, 1
3902, WARREN GEORGE, 5-3-0, 5, Lightweight, 1
3903, CRISTOPHER DRESHER, 6-6-3, 6, Welterweight, 1
3904, ALFONSO MOORE, 2-2-3, 2, Light Heavyweight, 0
3905, STAN DINGEE, 7-3-3, 7, Middleweight, 1
3906, HOLLIS FREEMAN, 5-2-2, 5, Middleweight, 1
3907, CLIFTON ROBERTS, 3-8-4, 3, Light Heavyweight, 1
3908, JEROLD FELBERBAUM, 8-5-0, 8, Heavyweight, 1
3909, ELOY PIERCE, 1-4-3, 1, Lightweight, 0
3910, HARRY JOHNSON, 6-1-0, 6, Heavyweight, 0
3911, CLIFFORD PAYNE, 3-3-2, 3, Lightweight, 0
3912, ELOY FERNANDEZ, 3-4-3, 3, Middleweight, 1
3913, JON CRAWFORD, 3-3-4, 3, Lightweight, 1
3914, MARCEL FERNANDEZ, 6-3-2, 6, Lightweight, 1
3915, NEAL HICKS, 5-7-1, 5, Light Heavyweight, 0
3916, FREEMAN KIM, 6-13-0, 6, Heavyweight, 1
3917, REGGIE ROSS, 3-5-4, 3, Middleweight, 1
3918, GERARD KELLY, 4-3-1, 4, Light Heavyweight, 0
3919, HONG DOUTT, 6-4-2, 6, Light Heavyweight, 1
3920, KOREY PALMER, 4-5-5, 4, Heavyweight, 1
3921, REGINALD PIERCE, 7-4-1, 7, Welterweight, 0
3922, ISAIAH CLARK, 9-5-4, 9, Heavyweight, 0
3923, JAMEY FISHBEIN, 6-6-0, 6, Welterweight, 1
3924, JAE JAMES, 6-3-3, 6, Heavyweight, 1
3925, BEN REID, 2-4-4, 2, Middleweight, 1
3926, COURTNEY WOOD, 4-4-0, 4, Welterweight, 0
3927, HUGH SCOTT, 4-3-1, 4, Middleweight, 0
3928, MAURICE DERBYSHIRE, 4-2-3, 4, Middleweight, 1
3929, MALCOLM STANLEY, 8-3-1, 8, Welterweight, 0
3930, MOHAMMED WADE, 3-3-2, 3, Lightweight, 1
3931, ARNOLDO LEWIS, 4-5-3, 4, Middleweight, 1
3932, JORDAN MATTHEWS, 6-3-6, 6, Middleweight, 0
3933, BRANDON DIXON, 3-4-1, 3, Welterweight, 1
3934, HERSHEL BERRY, 3-6-1, 3, Welterweight, 0
3935, RON HOFFMAN, 7-6-1, 7, Lightweight, 1
3936, GERARDO JENKINS, 2-3-2, 2, Light Heavyweight, 0
3937, MILTON DEVEAUX, 5-7-1, 5, Heavyweight, 1
3938, CHONG CHAVEZ, 3-4-1, 3, Heavyweight, 1
3939, MAX DUNWOODY, 5-5-3, 5, Middleweight, 1
3940, SHELDON WILLIAMSON, 1-4-3, 1, Middleweight, 1
3941, REX LANE, 4-4-1, 4, Heavyweight, 1
3942, HERSHEL KING, 2-2-1, 2, Lightweight, 1
3943, STEPHEN GARRETT, 4-2-1, 4, Heavyweight, 1
3944, SANTOS WILSON, 1-4-6, 1, Light Heavyweight, 0
3945, KENNY PEREZ, 4-6-1, 4, Light Heavyweight, 1
3946, THOMAS ROBERTS, 4-2-3, 4, Lightweight, 1
3947, DANIEL DONLAN, 6-1-3, 6, Middleweight, 0
3948, MARCUS JAMES, 0-6-3, 0, Heavyweight, 1
3949, JASON SCOTT, 7-2-3, 7, Middleweight, 1
3950, LAUREN LYNCH, 2-2-0, 2, Middleweight, 0
3951, LINO MOORE, 4-2-1, 4, Middleweight, 0
3952, QUINN MORRIS, 0-4-1, 0, Middleweight, 0
3953, DEXTER FRANKLIN, 3-7-0, 3, Middleweight, 0
3954, GAYLE OLIVER, 5-3-4, 5, Middleweight, 1
3955, CONNIE BLACK, 3-3-2, 3, Lightweight, 0
3956, WINFRED RICHARDS, 7-4-1, 7, Lightweight, 0
3957, KIM JENKINS, 5-5-3, 5, Light Heavyweight, 0
3958, CLAUD COOK, 5-5-1, 5, Lightweight, 0
3959, DANNY TURNER, 7-1-2, 7, Heavyweight, 1
3960, THERON WRIGHT, 3-6-0, 3, Light Heavyweight, 0
3961, MASON FARQUHARSON, 5-0-6, 5, Lightweight, 1
3962, JAKE GONZALES, 4-6-2, 4, Welterweight, 0
3963, CAMERON BRYANT, 4-2-2, 4, Welterweight, 0
3964, VAUGHN FRANKLIN, 4-4-3, 4, Light Heavyweight, 1
3965, NEWTON SOTO, 2-6-1, 2, Middleweight, 0
3966, EZEKIEL EDWARDS, 5-2-2, 5, Heavyweight, 1
3967, LOREN WEST, 6-2-3, 6, Lightweight, 0
3968, JAN RODRIGUEZ, 3-5-1, 3, Heavyweight, 0
3969, LYLE VASQUEZ, 4-2-2, 4, Middleweight, 0
3970, BRIAN GRANT, 1-1-2, 1, Heavyweight, 0
3971, CLINTON ADAMS, 4-6-3, 4, Lightweight, 0
3972, RENE GRAY, 4-6-1, 4, Heavyweight, 1
3973, TAD SPENCER, 5-6-0, 5, Heavyweight, 1
3974, THEO TERRY, 5-9-5, 5, Middleweight, 0
3975, CLIFFORD FLEMING, 3-2-1, 3, Middleweight, 0
3976, ODELL WELLS, 0-6-3, 0, Welterweight, 0
3977, GENE DOUGLAS, 3-0-0, 3, Middleweight, 1
3978, CLEMENTE GONZALES, 6-3-2, 6, Welterweight, 1
3979, JUAN FREEMAN, 4-7-4, 4, Welterweight, 0
3980, SON SANCHEZ, 3-5-1, 3, Middleweight, 0
3981, GUSTAVO WALLACE, 4-4-1, 4, Welterweight, 1
3982, DEVIN EAGAR, 2-5-0, 2, Light Heavyweight, 0
3983, RANDOLPH TUCKER, 3-6-3, 3, Heavyweight, 1
3984, CLIFTON THOMPSON, 2-2-0, 2, Middleweight, 0
3985, HORACE REYES, 3-2-0, 3, Heavyweight, 1
3986, JERRY FINTON, 4-6-3, 4, Welterweight, 1
3987, MALIK GREEN, 4-5-3, 4, Lightweight, 1
3988, RANDAL GARDNER, 6-4-3, 6, Lightweight, 0
3989, SCOTTY WEBB, 7-6-2, 7, Heavyweight, 1
3990, OTTO CAMPBELL, 3-8-1, 3, Middleweight, 0
3991, BO NELSON, 4-5-2, 4, Light Heavyweight, 0
3992, FRANKLYN SIMMONS, 5-2-1, 5, Heavyweight, 1
3993, JERRELL WALTERS, 2-4-4, 2, Light Heavyweight, 0
3994, ALEC EDDINGER, 6-4-1, 6, Light Heavyweight, 1
3995, ROSS ROSE, 4-8-2, 4, Light Heavyweight, 1
3996, DOMINIQUE MURPHY, 6-4-6, 6, Welterweight, 1
3997, HUNG HOWELL, 6-6-1, 6, Lightweight, 1
3998, EDWIN WOOD, 4-3-3, 4, Heavyweight, 1
3999, JOHNATHAN HUGHES, 3-7-0, 3, Middleweight, 1
4000, MERLIN ROBERTSON, 3-3-3, 3, Middleweight, 0
4001, JACKIE ALEXANDER, 1-8-3, 1, Middleweight, 1
4002, MARLON BROOKS, 2-3-3, 2, Light Heavyweight, 0
4003, VINCENZO GUTIERREZ, 6-2-1, 6, Middleweight, 1
4004, HUMBERTO DEVEAUX, 2-7-3, 2, Heavyweight, 1
4005, ROSENDO KIM, 1-2-1, 1, Heavyweight, 0
4006, JOSPEH THOMAS, 4-5-1, 4, Lightweight, 1
4007, LEE SIMMONS, 6-0-2, 6, Lightweight, 0
4008, LEONEL MILLS, 6-4-0, 6, Light Heavyweight, 1
4009, CARROLL LAWRENCE, 5-4-0, 5, Middleweight, 1
4010, JC WRIGHT, 5-3-1, 5, Lightweight, 1
4011, CHAD MITCHELL, 3-3-0, 3, Middleweight, 0
4012, COY DELPINO, 6-6-1, 6, Middleweight, 0
4013, WILTON DIMERY, 5-6-4, 5, Light Heavyweight, 0
4014, ELMER WATKINS, 2-2-2, 2, Heavyweight, 0
4015, QUINTIN LAWRENCE, 2-2-0, 2, Lightweight, 0
4016, OMAR DEMSKI, 5-2-2, 5, Heavyweight, 1
4017, JOSEPH EISMAN, 6-5-1, 6, Lightweight, 0
4018, KERRY BANKS, 3-5-3, 3, Middleweight, 1
4019, SAMUAL MORRISON, 5-4-1, 5, Light Heavyweight, 0
4020, FABIAN DEROUIN, 2-2-0, 2, Welterweight, 0
4021, ELMO WEAVER, 4-4-1, 4, Light Heavyweight, 0
4022, ELLSWORTH CARPENTER, 3-5-3, 3, Lightweight, 0
4023, CAROL BREWER, 1-5-3, 1, Lightweight, 0
4024, JAYSON ROBERTSON, 6-2-2, 6, Light Heavyweight, 0
4025, FREDERIC SCHMIDT, 9-2-1, 9, Lightweight, 1
4026, STEPHEN FASCIANO, 3-5-0, 3, Heavyweight, 1
4027, GARRET PARKER, 6-3-5, 6, Heavyweight, 0
4028, ARLIE WADE, 4-9-3, 4, Light Heavyweight, 0
4029, IVAN ALLEN, 1-5-2, 1, Lightweight, 1
4030, DOMINICK PIERCE, 4-2-1, 4, Lightweight, 0
4031, REY BERRY, 2-4-0, 2, Light Heavyweight, 1
4032, FRANCES NICHOLS, 5-4-1, 5, Lightweight, 0
4033, MAC TORRES, 4-4-1, 4, Light Heavyweight, 0
4034, DEWAYNE HILL, 3-3-0, 3, Lightweight, 0
4035, RYAN DERBYSHIRE, 5-3-1, 5, Welterweight, 0
4036, THERON HART, 2-6-3, 2, Lightweight, 0
4037, SAMUAL CRAWFORD, 4-2-0, 4, Lightweight, 0
4038, LENNY MARTINEZ, 2-5-1, 2, Light Heavyweight, 0
4039, SEYMOUR GRAY, 4-2-1, 4, Light Heavyweight, 1
4040, LACY FARRAH, 2-8-3, 2, Light Heavyweight, 0
